Item_Identifier,Item_Weight,Item_Visibility,Year,Outlet_Identifier,Item_Type,Item_MRP,MRP_Level,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Converted Sales
FDO48,15.0,0.026992588,9,OUT017,Baking Goods,221.9456,Very_High,2,Tier 2,Supermarket Type1,3664.381637,2.382
NCK53,11.6,0.037657459,14,OUT045,Health and Hygiene,98.1042,Medium,2,Tier 2,Supermarket Type1,1495.007702,0.972
DRN47,12.1,0.016745264,31,OUT027,Hard Drinks,180.766,High,2,Tier 3,Supermarket Type3,3056.022,1.986
DRI59,9.5,0.040800688,29,OUT013,Hard Drinks,223.5088,Very_High,1,Tier 3,Supermarket Type1,3569.312301,2.32
NCP17,19.35,0.027744612,12,OUT035,Health and Hygiene,62.6168,Low,3,Tier 2,Supermarket Type1,1157.441429,0.752
FDW09,13.65,0.025795293,31,OUT027,Snack Foods,80.2302,Medium,2,Tier 3,Supermarket Type3,2139.2154,1.39
FDL21,15.85,0.007186838,9,OUT017,Snack Foods,41.148,Low,2,Tier 2,Supermarket Type1,854.8321708,0.556
FDV56,16.1,0.013623294,14,OUT045,Fruits and Vegetables,109.3596,Medium,2,Tier 2,Supermarket Type1,1186.4556,0.771
FDM02,12.5,0.073377993,31,OUT027,Canned,89.2198,Medium,2,Tier 3,Supermarket Type3,2938.498736,1.91
FDH53,20.5,0.019229584,17,OUT049,Frozen Foods,80.9592,Medium,2,Tier 1,Supermarket Type1,1466.33631,0.953
FDX19,19.1,0.097127867,7,OUT018,Fruits and Vegetables,234.4958,Very_High,2,Tier 3,Supermarket Type2,1635.8706,1.063
FDL20,17.1,0.128390273,12,OUT035,Fruits and Vegetables,111.9886,Medium,3,Tier 2,Supermarket Type1,1445.4518,0.94
FDS57,15.5,0.181114059,31,OUT019,Snack Foods,141.647,High,3,Tier 1,Grocery Store,429.441,0.279
FDZ55,6.055,0.025387558,29,OUT013,Fruits and Vegetables,161.592,High,1,Tier 3,Supermarket Type1,2608.38072,1.695
DRE27,11.85,0.132560174,29,OUT013,Dairy,97.2726,Medium,1,Tier 3,Supermarket Type1,782.9808,0.509
FDP58,11.1,0.135029856,29,OUT013,Snack Foods,218.9482,Very_High,1,Tier 3,Supermarket Type1,3482.261354,2.263
FDF20,12.85,0.033192524,29,OUT013,Fruits and Vegetables,199.0768,High,1,Tier 3,Supermarket Type1,3153.2288,2.05
FDD29,12.15,0.018447852,14,OUT045,Frozen Foods,252.6698,Very_High,2,Tier 2,Supermarket Type1,3928.01199,2.553
FDQ24,15.7,0.073309965,31,OUT027,Baking Goods,250.9724,Very_High,2,Tier 3,Supermarket Type3,5411.241656,3.517
FDE08,18.2,0.049319685,19,OUT046,Fruits and Vegetables,150.0734,High,3,Tier 1,Supermarket Type1,2394.813708,1.557
NCI30,20.25,0.058935522,19,OUT046,Household,246.646,Very_High,3,Tier 1,Supermarket Type1,2463.46,1.601
FDE47,14.15,0.037908749,19,OUT046,Starchy Foods,124.0046,Medium,3,Tier 1,Supermarket Type1,1990.909709,1.294
NCJ30,5.82,0.093479759,29,OUT013,Household,169.379,High,1,Tier 3,Supermarket Type1,2376.906,1.545
FDH50,15.0,0.161301097,29,OUT013,Canned,185.1266,High,1,Tier 3,Supermarket Type1,2213.1192,1.439
FDU48,18.85,0.055671582,9,OUT017,Baking Goods,133.3284,Medium,2,Tier 2,Supermarket Type1,263.6568,0.171
FDF02,16.2,0.103473165,19,OUT046,Canned,103.799,Medium,3,Tier 1,Supermarket Type1,1665.396593,1.083
FDP15,15.2,0.091908213,18,OUT010,Meat,256.033,Very_High,2,Tier 3,Grocery Store,1281.665,0.833
FDF33,7.97,0.021517566,29,OUT013,Seafood,108.2596,Medium,1,Tier 3,Supermarket Type1,1779.377998,1.157
FDH02,7.27,0.020813453,17,OUT049,Canned,89.6488,Medium,2,Tier 1,Supermarket Type1,1600.402279,1.04
FDK57,10.195,0.080277707,12,OUT035,Snack Foods,119.144,Medium,3,Tier 2,Supermarket Type1,2052.112749,1.334
FDJ14,10.3,0.050061008,12,OUT035,Canned,81.296,Medium,3,Tier 2,Supermarket Type1,1512.60859,0.983
FDQ36,7.855,0.16076514,31,OUT027,Baking Goods,39.0848,Low,2,Tier 3,Supermarket Type3,2143.129946,1.393
NCS29,9.0,0.069828759,7,OUT018,Health and Hygiene,263.6884,Very_High,2,Tier 3,Supermarket Type2,3857.089313,2.507
DRM48,15.2,0.112896669,19,OUT046,Soft Drinks,36.0848,Low,3,Tier 1,Supermarket Type1,1193.1136,0.776
FDW38,5.325,0.139464425,9,OUT017,Dairy,53.2298,Low,2,Tier 2,Supermarket Type1,1240.3854,0.806
FDL32,15.7,0.122657336,17,OUT049,Fruits and Vegetables,110.1544,Medium,2,Tier 1,Supermarket Type1,1565.9616,1.018
NCJ06,20.1,0.034722896,14,OUT045,Household,121.1782,Medium,2,Tier 2,Supermarket Type1,1855.071876,1.206
FDV34,10.695,0.01141595,29,OUT013,Snack Foods,74.0038,Medium,1,Tier 3,Supermarket Type1,1034.6532,0.673
FDV22,14.85,0.016635488,18,OUT010,Snack Foods,157.563,High,2,Tier 3,Grocery Store,312.926,0.203
NCO30,19.5,0.015648745,31,OUT027,Household,183.7608,High,2,Tier 3,Supermarket Type3,4350.865444,2.828
NCB07,19.2,0.077507549,19,OUT046,Household,197.911,High,3,Tier 1,Supermarket Type1,3109.535561,2.021
FDD50,18.85,0.141862435,17,OUT049,Canned,171.0132,High,2,Tier 1,Supermarket Type1,4396.9432,2.858
DRF60,10.8,0.052093829,7,OUT018,Soft Drinks,238.1564,Very_High,2,Tier 3,Supermarket Type2,5243.8408,3.408
NCA54,16.5,0.061330521,18,OUT010,Household,178.7318,High,2,Tier 3,Grocery Store,360.8636,0.235
NCX30,16.7,0.046609281,31,OUT019,Household,248.6776,Very_High,3,Tier 1,Grocery Store,495.3552,0.322
DRL37,15.5,0.089334085,18,OUT010,Soft Drinks,44.477,Low,2,Tier 3,Grocery Store,-1166.667898,-0.758
FDY16,18.35,0.102122799,9,OUT017,Frozen Foods,184.6266,High,2,Tier 2,Supermarket Type1,3071.043504,1.996
FDL33,7.235,0.099962524,19,OUT046,Snack Foods,193.8452,High,3,Tier 1,Supermarket Type1,1957.452,1.272
FDV19,14.85,0.035086303,31,OUT027,Fruits and Vegetables,159.1578,High,2,Tier 3,Supermarket Type3,4033.391393,2.622
FDE08,18.2,0.049080853,31,OUT027,Fruits and Vegetables,147.7734,High,2,Tier 3,Supermarket Type3,4602.6754,2.992
FDZ26,11.6,0.143897558,29,OUT013,Dairy,240.6222,Very_High,1,Tier 3,Supermarket Type1,2868.2664,1.864
FDS08,5.735,0.057283416,9,OUT017,Fruits and Vegetables,177.837,High,2,Tier 2,Supermarket Type1,2928.122605,1.903
FDG57,14.7,0.072707309,9,OUT017,Fruits and Vegetables,49.5034,Low,2,Tier 2,Supermarket Type1,291.6204,0.19
FDW25,5.175,0.03736783,29,OUT013,Canned,86.9224,Medium,1,Tier 3,Supermarket Type1,255.6672,0.166
FDU08,10.3,0.027310252,12,OUT035,Fruits and Vegetables,101.0042,Medium,3,Tier 2,Supermarket Type1,1289.6546,0.838
NCA41,16.75,0.032559591,29,OUT013,Health and Hygiene,193.3162,High,1,Tier 3,Supermarket Type1,3076.640373,2.0
FDI15,13.8,0.141352562,19,OUT046,Dairy,264.1884,Very_High,3,Tier 1,Supermarket Type1,3179.8608,2.067
FDJ57,7.42,0.036109859,18,OUT010,Seafood,186.5582,High,2,Tier 3,Grocery Store,185.7582,0.121
FDJ02,17.2,0.029171417,19,OUT046,Canned,147.0418,High,3,Tier 1,Supermarket Type1,2395.21125,1.557
FDO25,6.3,0.127707501,14,OUT045,Canned,211.327,Very_High,2,Tier 2,Supermarket Type1,3265.601768,2.123
FDI35,14.0,0.041283361,12,OUT035,Starchy Foods,182.4634,High,3,Tier 2,Supermarket Type1,5452.902,3.544
NCV05,10.1,0.050562853,18,OUT010,Health and Hygiene,153.3656,High,2,Tier 3,Grocery Store,463.3968,0.301
FDW59,13.15,0.022692114,31,OUT027,Breads,85.4566,Medium,2,Tier 3,Supermarket Type3,2844.534781,1.849
FDF16,7.3,0.086307051,14,OUT045,Frozen Foods,146.8076,High,2,Tier 2,Supermarket Type1,1330.2684,0.865
FDL08,10.8,0.050000257,9,OUT017,Fruits and Vegetables,243.9144,Very_High,2,Tier 2,Supermarket Type1,4655.2736,3.026
FDK21,7.905,0.010027885,17,OUT049,Snack Foods,249.6408,Very_High,2,Tier 1,Supermarket Type1,3254.4304,2.115
FDM51,11.8,0.02592132,12,OUT035,Meat,101.9674,Medium,3,Tier 2,Supermarket Type1,1731.7458,1.126
FDC34,16.0,0.302478871,31,OUT019,Snack Foods,155.4972,High,3,Tier 1,Grocery Store,311.5944,0.203
FDP15,15.2,0.083536071,31,OUT027,Meat,255.433,Very_High,2,Tier 3,Supermarket Type3,9227.988,5.998
FDZ47,20.7,0.07929647,19,OUT046,Baking Goods,97.2042,Medium,3,Tier 1,Supermarket Type1,1686.4714,1.096
NCH29,5.51,0.034445116,29,OUT013,Health and Hygiene,95.8726,Medium,1,Tier 3,Supermarket Type1,2153.1972,1.4
NCT30,9.1,0.080417724,17,OUT049,Household,48.8718,Low,2,Tier 1,Supermarket Type1,425.4462,0.277
FDQ55,13.65,0.013091186,7,OUT018,Fruits and Vegetables,114.8834,Medium,2,Tier 3,Supermarket Type2,1612.5676,1.048
FDY55,16.75,0.081252534,29,OUT013,Fruits and Vegetables,256.4988,Very_High,1,Tier 3,Supermarket Type1,7452.9652,4.844
DRK12,9.5,0.042123243,9,OUT017,Soft Drinks,32.09,Low,2,Tier 2,Supermarket Type1,432.77,0.281
FDW22,9.695,0.03032262,19,OUT046,Snack Foods,223.1114,Very_High,3,Tier 1,Supermarket Type1,3578.082497,2.326
FDT48,4.92,0.045916788,29,OUT013,Baking Goods,198.8084,High,1,Tier 3,Supermarket Type1,2976.126,1.934
FDV10,7.645,0.06665054,29,OUT013,Snack Foods,41.1112,Low,1,Tier 3,Supermarket Type1,771.0121045,0.501
FDB04,11.35,0.1107011,31,OUT019,Dairy,88.6856,Medium,3,Tier 1,Grocery Store,351.5424,0.229
FDR60,14.3,0.130679603,14,OUT045,Baking Goods,78.4328,Medium,2,Tier 2,Supermarket Type1,1197.926511,0.779
FDW31,11.35,0.043158104,19,OUT046,Fruits and Vegetables,197.6742,High,3,Tier 1,Supermarket Type1,3180.209519,2.067
FDV08,7.35,0.028456456,31,OUT027,Fruits and Vegetables,43.5454,Low,2,Tier 3,Supermarket Type3,755.0172,0.491
NCK29,5.615,0.12566436,29,OUT013,Health and Hygiene,123.473,Medium,1,Tier 3,Supermarket Type1,1231.73,0.801
FDS01,11.6,0.020565587,17,OUT049,Canned,178.2686,High,2,Tier 1,Supermarket Type1,1955.4546,1.271
FDL10,8.395,0.039484739,12,OUT035,Snack Foods,97.9042,Medium,3,Tier 2,Supermarket Type1,1686.4714,1.096
FDY10,17.6,0.049167388,14,OUT045,Snack Foods,114.9176,Medium,2,Tier 2,Supermarket Type1,1946.7992,1.265
FDT40,5.985,0.096337184,9,OUT017,Frozen Foods,125.2678,Medium,2,Tier 2,Supermarket Type1,763.0068,0.496
FDZ19,6.425,0.156424341,18,OUT010,Fruits and Vegetables,176.3712,High,2,Tier 3,Grocery Store,873.3351534,0.568
FDN04,11.8,0.014166739,9,OUT017,Frozen Foods,178.2344,High,2,Tier 2,Supermarket Type1,2854.9504,1.856
FDK32,16.25,0.054242914,12,OUT035,Fruits and Vegetables,152.8682,High,3,Tier 2,Supermarket Type1,2625.861282,1.707
FDH58,12.3,0.036961618,7,OUT018,Snack Foods,116.4834,Medium,2,Tier 3,Supermarket Type2,1842.9344,1.198
FDZ44,8.185,0.038789271,17,OUT049,Fruits and Vegetables,115.6808,Medium,2,Tier 1,Supermarket Type1,703.0848,0.457
FDR60,14.3,0.13030659,29,OUT013,Baking Goods,75.7328,Medium,1,Tier 3,Supermarket Type1,617.8624,0.402
FDX20,7.365,0.042524835,29,OUT013,Fruits and Vegetables,228.372,Very_High,1,Tier 3,Supermarket Type1,4527.44,2.943
FDJ34,11.8,0.093202196,31,OUT027,Snack Foods,125.5704,Medium,2,Tier 3,Supermarket Type3,1001.3632,0.651
FDD08,8.3,0.035354361,19,OUT046,Fruits and Vegetables,39.9506,Low,3,Tier 1,Supermarket Type1,683.1808652,0.444
FDX12,18.2,0.026117345,14,OUT045,Baking Goods,239.2196,Very_High,2,Tier 2,Supermarket Type1,3133.2548,2.037
FDL12,15.85,0.122320725,9,OUT017,Baking Goods,58.022,Low,2,Tier 2,Supermarket Type1,1097.582069,0.713
FDZ21,17.6,0.039031927,31,OUT027,Snack Foods,95.641,Medium,2,Tier 3,Supermarket Type3,1737.738,1.13
FDC51,10.895,0.009613854,29,OUT013,Dairy,122.973,Medium,1,Tier 3,Supermarket Type1,1231.73,0.801
FDN34,15.6,0.045950668,7,OUT018,Snack Foods,170.8132,High,2,Tier 3,Supermarket Type2,2485.55475,1.616
FDU40,20.85,0.065489529,31,OUT019,Frozen Foods,193.3478,High,3,Tier 1,Grocery Store,1171.557695,0.762
FDX50,20.1,0.074931201,7,OUT018,Dairy,108.9228,Medium,2,Tier 3,Supermarket Type2,1105.228,0.718
FDP51,13.85,0.085204025,29,OUT013,Meat,118.9124,Medium,1,Tier 3,Supermarket Type1,1978.727341,1.286
FDW03,5.63,0.024579432,17,OUT049,Meat,105.3306,Medium,2,Tier 1,Supermarket Type1,1045.306,0.679
FDI60,7.22,0.03828933,29,OUT013,Baking Goods,64.751,Low,1,Tier 3,Supermarket Type1,126.502,0.082
FDE21,12.8,0.038404703,18,OUT010,Fruits and Vegetables,117.1492,Medium,2,Tier 3,Grocery Store,-27.39093488,-0.018
FDH47,13.5,0.129077455,14,OUT045,Starchy Foods,95.2068,Medium,2,Tier 2,Supermarket Type1,583.2408,0.379
FDS52,8.89,0.009163216,18,OUT010,Frozen Foods,101.7016,Medium,2,Tier 3,Grocery Store,101.2016,0.066
FDI38,13.35,0.024482433,18,OUT010,Canned,205.7638,Very_High,2,Tier 3,Grocery Store,621.1914,0.404
FDW51,6.155,0.095045476,7,OUT018,Meat,213.456,Very_High,2,Tier 3,Supermarket Type2,2556.672,1.662
NCO41,12.5,0.018878167,17,OUT049,Health and Hygiene,97.3384,Medium,2,Tier 1,Supermarket Type1,1651.751935,1.074
FDR48,11.65,0.130867413,31,OUT027,Baking Goods,150.8024,High,2,Tier 3,Supermarket Type3,4402.2696,2.861
FDS57,15.5,0.103422709,12,OUT035,Snack Foods,144.847,High,3,Tier 2,Supermarket Type1,1717.764,1.117
DRB48,16.75,0.024903892,14,OUT045,Soft Drinks,39.1822,Low,2,Tier 2,Supermarket Type1,649.7403884,0.422
NCF42,17.35,0.168064909,7,OUT018,Household,176.2712,High,2,Tier 3,Supermarket Type2,1230.3984,0.8
NCM43,14.5,0.019475371,19,OUT046,Others,163.621,High,3,Tier 1,Supermarket Type1,2585.690364,1.681
FDY25,12.0,0.033946163,29,OUT013,Canned,179.3976,High,1,Tier 3,Supermarket Type1,3440.8544,2.237
FDV11,9.1,0.081599833,29,OUT013,Breads,176.8054,High,1,Tier 3,Supermarket Type1,2879.787911,1.872
FDS21,19.85,0.034942397,18,OUT010,Snack Foods,61.9194,Low,2,Tier 3,Grocery Store,123.8388,0.08
FDU48,18.85,0.055312384,29,OUT013,Baking Goods,131.4284,Medium,1,Tier 3,Supermarket Type1,2134.758734,1.388
FDD51,11.15,0.120139206,17,OUT049,Dairy,45.0744,Low,2,Tier 1,Supermarket Type1,452.744,0.294
FDB22,8.02,0.111613921,17,OUT049,Snack Foods,152.6998,High,2,Tier 1,Supermarket Type1,3383.5956,2.199
NCL29,9.695,0.113939434,19,OUT046,Health and Hygiene,160.2604,High,3,Tier 1,Supermarket Type1,1901.5248,1.236
FDT59,13.65,0.015908424,12,OUT035,Breads,231.1668,Very_High,3,Tier 2,Supermarket Type1,6911.004,4.492
NCF19,13.0,0.034938717,31,OUT027,Household,49.0034,Low,2,Tier 3,Supermarket Type3,826.2578,0.537
FDC16,11.5,0.020653603,7,OUT018,Dairy,84.954,Medium,2,Tier 3,Supermarket Type2,865.54,0.563
FDE33,19.35,0.049395242,31,OUT027,Fruits and Vegetables,80.3644,Medium,2,Tier 3,Supermarket Type3,1885.5456,1.226
FDU34,18.25,0.074830794,31,OUT027,Snack Foods,125.9046,Medium,2,Tier 3,Supermarket Type3,4482.1656,2.913
FDQ13,11.1,0.010641608,19,OUT046,Canned,84.0908,Medium,3,Tier 1,Supermarket Type1,1374.383679,0.893
FDT59,13.65,0.016001434,9,OUT017,Breads,230.6668,Very_High,2,Tier 2,Supermarket Type1,1842.9344,1.198
FDB45,20.85,0.021226502,31,OUT027,Fruits and Vegetables,104.0306,Medium,2,Tier 3,Supermarket Type3,3134.279321,2.037
FDP31,21.1,0.16216286,7,OUT018,Fruits and Vegetables,62.2168,Low,2,Tier 3,Supermarket Type2,383.5008,0.249
FDV50,14.3,0.122548032,12,OUT035,Dairy,122.173,Medium,3,Tier 2,Supermarket Type1,2092.242174,1.36
FDU14,17.75,0.034752647,19,OUT046,Dairy,248.775,Very_High,3,Tier 1,Supermarket Type1,3745.125,2.434
FDX04,19.6,0.041536962,29,OUT013,Frozen Foods,46.0376,Low,1,Tier 3,Supermarket Type1,527.3136,0.343
FDQ34,10.85,0.162211939,12,OUT035,Snack Foods,107.0622,Medium,3,Tier 2,Supermarket Type1,741.0354,0.482
FDT03,21.25,0.017506543,31,OUT019,Meat,184.0608,High,3,Tier 1,Grocery Store,1035.336344,0.673
FDM09,11.15,0.086417608,9,OUT017,Snack Foods,168.679,High,2,Tier 2,Supermarket Type1,2825.146958,1.836
FDN50,16.85,0.026561057,17,OUT049,Canned,93.712,Medium,2,Tier 1,Supermarket Type1,466.06,0.303
FDC02,21.35,0.068929478,17,OUT049,Canned,259.6278,Very_High,2,Tier 1,Supermarket Type1,4193.565416,2.726
NCR53,12.15,0.14526636,17,OUT049,Health and Hygiene,224.0404,Very_High,2,Tier 1,Supermarket Type1,3375.606,2.194
FDE44,14.65,0.17138805,19,OUT046,Fruits and Vegetables,50.7692,Low,3,Tier 1,Supermarket Type1,1034.6532,0.673
FDX10,6.385,0.123687134,12,OUT035,Snack Foods,36.8874,Low,3,Tier 2,Supermarket Type1,808.7492154,0.526
FDT24,12.35,0.186616421,7,OUT018,Baking Goods,78.6328,Medium,2,Tier 3,Supermarket Type2,1004.0264,0.653
FDB22,8.02,0.111666665,14,OUT045,Snack Foods,155.2998,High,2,Tier 2,Supermarket Type1,1230.3984,0.8
FDU19,8.77,0.047036036,9,OUT017,Fruits and Vegetables,170.5422,High,2,Tier 2,Supermarket Type1,2759.0752,1.793
NCP55,14.65,0.011135837,31,OUT027,Others,56.8614,Low,2,Tier 3,Supermarket Type3,2376.911715,1.545
FDD28,10.695,0.093315935,31,OUT019,Frozen Foods,58.7904,Low,3,Tier 1,Grocery Store,-927.4506572,-0.603
FDC11,20.5,0.142594879,9,OUT017,Starchy Foods,87.7172,Medium,2,Tier 2,Supermarket Type1,1512.256706,0.983
FDW38,5.325,0.138961241,14,OUT045,Dairy,54.1298,Low,2,Tier 2,Supermarket Type1,861.9580648,0.56
FDP25,15.2,0.021327477,9,OUT017,Canned,216.8824,Very_High,2,Tier 2,Supermarket Type1,2838.9712,1.845
FDR16,5.845,0.104930609,29,OUT013,Frozen Foods,212.3218,Very_High,1,Tier 3,Supermarket Type1,3428.160996,2.228
DRE01,10.1,0.16741508,17,OUT049,Soft Drinks,241.2512,Very_High,2,Tier 1,Supermarket Type1,3889.983732,2.528
FDJ27,17.7,0.121852987,12,OUT035,Meat,101.4674,Medium,3,Tier 2,Supermarket Type1,1814.594849,1.179
FDR03,15.7,0.008693632,31,OUT027,Meat,205.098,Very_High,2,Tier 3,Supermarket Type3,4752.761877,3.089
FDO60,20.0,0.034369528,19,OUT046,Baking Goods,43.7086,Low,3,Tier 1,Supermarket Type1,892.172,0.58
FDG45,8.1,0.214306131,18,OUT010,Fruits and Vegetables,213.9902,Very_High,2,Tier 3,Grocery Store,424.7804,0.276
FDO60,20.0,0.034203092,31,OUT027,Baking Goods,43.3086,Low,2,Tier 3,Supermarket Type3,624.5204,0.406
FDH33,12.85,0.133337443,31,OUT027,Snack Foods,44.1428,Low,2,Tier 3,Supermarket Type3,1362.2268,0.885
FDH32,12.8,0.133171307,31,OUT019,Fruits and Vegetables,97.641,Medium,3,Tier 1,Grocery Store,-329.69226,-0.214
FDI28,14.3,0.026428924,7,OUT018,Frozen Foods,78.2302,Medium,2,Tier 3,Supermarket Type2,554.6114,0.36
FDZ13,7.84,0.153733623,17,OUT049,Canned,51.935,Low,2,Tier 1,Supermarket Type1,990.8065969,0.644
FDO51,6.785,0.042219953,9,OUT017,Meat,42.6112,Low,2,Tier 2,Supermarket Type1,870.9851551,0.566
NCN18,8.895,0.125222705,7,OUT018,Household,113.3544,Medium,2,Tier 3,Supermarket Type2,1006.6896,0.654
FDI46,9.5,0.074460855,17,OUT049,Snack Foods,253.6724,Very_High,2,Tier 1,Supermarket Type1,5033.448,3.272
DRC27,13.8,0.097251621,18,OUT010,Dairy,245.7802,Very_High,2,Tier 3,Grocery Store,245.6802,0.16
NCJ29,10.6,0.035391991,9,OUT017,Health and Hygiene,86.8224,Medium,2,Tier 2,Supermarket Type1,1491.319037,0.969
NCT41,15.7,0.056306994,9,OUT017,Health and Hygiene,153.2024,High,2,Tier 2,Supermarket Type1,2520.85517,1.639
NCB30,14.6,0.025698134,12,OUT035,Household,196.5084,High,3,Tier 2,Supermarket Type1,1587.2672,1.032
FDU38,10.8,0.082534287,12,OUT035,Dairy,191.1504,High,3,Tier 2,Supermarket Type1,4410.2592,2.867
FDG53,10.0,0.04563487,31,OUT027,Frozen Foods,141.718,High,2,Tier 3,Supermarket Type3,3715.750508,2.415
FDG28,9.285,0.049270974,12,OUT035,Frozen Foods,243.9144,Very_High,3,Tier 2,Supermarket Type1,4042.839472,2.628
FDD29,12.15,0.018395194,29,OUT013,Frozen Foods,251.6698,Very_High,1,Tier 3,Supermarket Type1,6088.0752,3.957
FDW03,5.63,0.024680092,9,OUT017,Meat,103.7306,Medium,2,Tier 2,Supermarket Type1,1824.874672,1.186
FDV50,14.3,0.122571209,19,OUT046,Dairy,122.373,Medium,3,Tier 1,Supermarket Type1,985.384,0.64
FDI57,19.85,0.053980686,29,OUT013,Seafood,196.8768,High,1,Tier 3,Supermarket Type1,2561.9984,1.665
FDS36,8.38,0.046848322,29,OUT013,Baking Goods,110.557,Medium,1,Tier 3,Supermarket Type1,3844.995,2.499
FDR43,18.2,0.161740582,17,OUT049,Fruits and Vegetables,38.419,Low,2,Tier 1,Supermarket Type1,805.618,0.524
FDD46,6.035,0.141542481,14,OUT045,Snack Foods,153.1998,High,2,Tier 2,Supermarket Type1,1537.998,1.0
FDY39,5.305,0.047124068,14,OUT045,Meat,182.0608,High,2,Tier 2,Supermarket Type1,2868.206876,1.864
FDP09,19.75,0.034081551,9,OUT017,Snack Foods,211.7902,Very_High,2,Tier 2,Supermarket Type1,3461.298275,2.25
FDP44,16.5,0.079327559,31,OUT027,Fruits and Vegetables,102.7332,Medium,2,Tier 3,Supermarket Type3,3147.990205,2.046
DRG48,5.78,0.014637395,9,OUT017,Soft Drinks,144.7102,High,2,Tier 2,Supermarket Type1,2420.039984,1.573
FDD32,17.7,0.041163522,9,OUT017,Fruits and Vegetables,80.8276,Medium,2,Tier 2,Supermarket Type1,1868.2348,1.214
DRL23,18.35,0.015390879,9,OUT017,Hard Drinks,106.1938,Medium,2,Tier 2,Supermarket Type1,1821.457427,1.184
FDG33,5.365,0.140524691,14,OUT045,Seafood,172.7764,High,2,Tier 2,Supermarket Type1,2233.0932,1.452
FDZ37,8.1,0.019808594,14,OUT045,Canned,88.7198,Medium,2,Tier 2,Supermarket Type1,1420.802364,0.924
FDV16,7.75,0.083399788,9,OUT017,Frozen Foods,34.5558,Low,2,Tier 2,Supermarket Type1,441.4254,0.287
NCG19,20.25,0.148536185,7,OUT018,Household,235.9616,Very_High,2,Tier 3,Supermarket Type2,3412.89512,2.218
FDG52,13.65,0.065763945,14,OUT045,Frozen Foods,46.4402,Low,2,Tier 2,Supermarket Type1,711.273485,0.462
DRE49,20.75,0.021336565,7,OUT018,Soft Drinks,153.6024,High,2,Tier 3,Supermarket Type2,1366.2216,0.888
FDX56,17.1,0.07404547,12,OUT035,Fruits and Vegetables,205.8638,Very_High,3,Tier 2,Supermarket Type1,3447.06528,2.241
FDV51,16.35,0.032589486,17,OUT049,Meat,167.7842,High,2,Tier 1,Supermarket Type1,2770.50199,1.801
FDP59,20.85,0.056465714,19,OUT046,Breads,103.6648,Medium,3,Tier 1,Supermarket Type1,2285.0256,1.485
FDW24,6.8,0.062762374,18,OUT010,Baking Goods,50.4034,Low,2,Tier 3,Grocery Store,48.6034,0.032
FDR08,18.7,0.041702835,31,OUT027,Fruits and Vegetables,109.4886,Medium,2,Tier 3,Supermarket Type3,3215.53985,2.09
NCB07,19.2,0.077664737,14,OUT045,Household,195.511,High,2,Tier 2,Supermarket Type1,3004.1674,1.953
NCC07,19.6,0.023988387,17,OUT049,Household,104.5964,Medium,2,Tier 1,Supermarket Type1,1262.3568,0.821
FDN12,15.6,0.08071118,31,OUT027,Baking Goods,113.1544,Medium,2,Tier 3,Supermarket Type3,3355.632,2.181
FDA02,14.0,0.052040539,31,OUT019,Dairy,143.1786,High,3,Tier 1,Grocery Store,288.9572,0.188
FDV48,9.195,0.086396038,18,OUT010,Baking Goods,79.0644,Medium,2,Tier 3,Grocery Store,157.1288,0.102
DRF01,5.655,0.175435278,14,OUT045,Soft Drinks,145.4102,High,2,Tier 2,Supermarket Type1,2231.763629,1.451
FDQ22,16.75,0.029734029,12,OUT035,Snack Foods,37.6822,Low,3,Tier 2,Supermarket Type1,793.7731971,0.516
FDX47,6.55,0.057920576,18,OUT010,Breads,156.2288,High,2,Tier 3,Grocery Store,621.0498139,0.404
FDH04,6.115,0.011370822,12,OUT035,Frozen Foods,92.0488,Medium,3,Tier 2,Supermarket Type1,1686.288012,1.096
FDX19,19.1,0.097280981,9,OUT017,Fruits and Vegetables,232.6958,Very_High,2,Tier 2,Supermarket Type1,5375.0034,3.494
FDQ26,13.5,0.067815921,29,OUT013,Dairy,58.0562,Low,1,Tier 3,Supermarket Type1,1034.838719,0.673
NCS53,14.5,0.089703476,29,OUT013,Health and Hygiene,158.3604,High,1,Tier 3,Supermarket Type1,1109.2228,0.721
FDJ58,15.6,0.105296072,19,OUT046,Snack Foods,170.1764,High,3,Tier 1,Supermarket Type1,3435.528,2.233
FDC10,9.8,0.121982284,18,OUT010,Snack Foods,119.7098,Medium,2,Tier 3,Grocery Store,42.05487438,0.027
NCP43,17.75,0.03050705,19,OUT046,Others,180.366,High,3,Tier 1,Supermarket Type1,2336.958,1.519
FDF57,14.5,0.058946687,14,OUT045,Fruits and Vegetables,168.6448,High,2,Tier 2,Supermarket Type1,2897.5616,1.883
FDU39,18.85,0.036093981,17,OUT049,Meat,59.2562,Low,2,Tier 1,Supermarket Type1,1081.487693,0.703
FDF28,15.7,0.066296239,31,OUT019,Frozen Foods,125.9046,Medium,3,Tier 1,Grocery Store,165.9099609,0.108
NCX18,14.15,0.008843726,9,OUT017,Household,196.711,High,2,Tier 2,Supermarket Type1,3205.85814,2.084
FDO23,17.85,0.146427351,19,OUT046,Breads,93.4436,Medium,3,Tier 1,Supermarket Type1,1497.002099,0.973
FDW40,14.0,0.105740196,9,OUT017,Frozen Foods,143.3812,High,2,Tier 2,Supermarket Type1,2428.405684,1.578
